user_id,class
4779cab0bc158,0
5660f224a78f7,0
863779ebba995,0
ff152652723a7,0
152735af06795,0
9f1bd0ad2f9e6,0
ca51261cda520,0
3d4abfa0a500f,0
07a58443d25a2,0
0d74f0053eaa6,0
a4672c90ff241,0
ad11e46de03ae,0
6a6ee0d0d7fd3,0
09d8682aba7de,0
958aa27a6b932,0
aaab3b6d66ec4,0
b180e40e58a68,0
a87dd6374615d,0
e7718c4d03009,0
b52dcd09d6f5e,0
e279fefda8431,0
d96e012d10fb5,0
5c0541f7debe0,0
6d42f5855d124,0
35da193652e11,0
8c5662f39e056,0
b731000528b30,0
7f1dd03b3d460,0
26a2ba873996b,0
fbff3db081749,0
715121074ce50,0
e214adba9c712,0
e8c0d825bdc50,0
385c39d4f6458,0
7ec2d44c7ad35,0
aaa1943f61a83,0
b40b5fd67d015,0
b92bab358311d,0
6dba8380fa9ce,0
2c15f36c18b38,0
6ca7f23eb9f78,0
82dbab10b5ad9,0
af9716819f46e,0
b970b66daf8b9,0
fdab8dbd93912,0
23751cdee0724,0
5c2eb3633467f,0
22b78fe30aca0,0
966d0711f64e9,0
88ef2f6972fe4,0
bd831ba19cc30,0
8433dfcea0f14,0
8eda997b75380,0
9939715b0fbcd,0
8d525e611b494,0
cf79eba401afe,0
bc394c73789ca,0
26b9b2fb13955,0
9aaf0ec6f16b9,0
274f72de1c8db,0
e0cba0d8a2307,0
45a168a80f2b7,0
a36dca907c2a4,0
f26e39c784c56,0
e7d3905cd2d31,0
1981567b15ae2,0
1f8a657350e23,0
00bbd163bf656,0
a420de9533f67,0
f44d1871fae13,0
a0fe767987c01,0
1bb0d2e274f26,0
5c81748ad6a5c,0
0b42b561f4b64,0
854be1447e9c6,0
9a6b66de838e1,0
b3cd9ba4c3150,0
59b66275b60cf,0
87d36e795397d,0
60987668cda87,0
f9606ff5445db,0
b19c2eefac91e,0
b1248d0a38642,0
2c27ec92a5e01,0
79e446b709844,0
294fe421cfeed,0
4bd9fb3307f07,0
509fd4743216b,0
cf7c638070820,0
a7381e0670c11,0
96b7902e21543,0
95a6fc0e6fa09,0
48aad011a0c83,0
6b36acf94d9fd,0
0c0d654205236,0
6672c53d90718,0
9e1c83cac7519,0
bfd0775b05e87,0
afd9f7102cda5,0
6c0f0fd7be165,0
270e076f8ccaa,0
3e22f2ef39c2f,0
e9928a495cb8d,0
d18cbfe7ccc26,0
e73dd7c5c6616,0
4d44a31ee1a77,0
e6036145c2943,0
b5ba9a36e4f3b,0
4f41dffe347b7,0
bb61cb23e675e,0
5665037a8a905,0
6dc195bad7c73,0
8bcac4e8ff9ad,0
fe03e1b89a2f4,0
dd142316bf964,0
33f3feffcfd4d,0
e8ad07ee35ad0,0
e8d6b27d4095a,0
d9baf3ae1df94,0
f8edb1f2ca9aa,0
dd5d82536e59c,0
1f91111611f05,0
3c7489bfa1a73,0
0123883631e0e,0
4beafa64ccf7b,0
af76ddde8a878,0
c08b152869dbf,0
4d6dde2fd525f,0
954e151febc4a,0
3ec769ea00e37,0
9b107303a1cc7,0
99d1feb03cc7d,0
b1a559cfd5d16,0
1ba34449e3126,0
04d10eef46979,0
662606c4ade34,0
b21146649c02e,0
d2728d737eff4,0
6862da9498101,0
335cd5a418691,0
dfe90cfa75067,0
93a7f4efcd34d,0
115f880ce2d13,0
f07a599b55e49,0
d5c3b85668d60,0
bbec630f4f6d5,0
d8ad37f18f1f3,0
e13fe01373366,0
7f6fd2034f04f,0
5f7becf293cf1,0
b26f5201f89ab,0
628d9973e0c56,0
7bd1d8545ee4b,0
13b06be762c21,0
bed56dec0356d,0
7dfcb12a22e0c,0
e2efee612e78e,0
d9baf68d3d61f,0
d2709df7662b6,0
4c845bcc60802,0
709df1956b862,0
612c0e01265b5,0
c8c412eaf3e08,0
284b2cfdd860e,0
70f286dbe0d49,0
98db82e2221ac,0
99d1d34aeec8b,0
b30e190cca15e,0
5dff68dc240cd,0
a466e3bbdf179,0
9aa1c8f8250fe,0
3b6352acef440,0
3f024bda7cf09,0
0506087129379,0
90668a182a9e7,0
6327bf3b93439,0
9673f1cebdaac,0
66924b6704440,0
f3ad5b04b6854,0
eb336b51b9851,0
769ebb3ce5637,0
9b8bbd26abbf0,0
a8617b86999bb,0
62751fe517874,0
eebfbe211d2d2,0
9aa1efa8dbc48,0
1f3b36f290dca,0
ffe3fff55db10,0
a642a370efc44,0
8fdf67493d65b,0
aa37e47d9c26e,0
2f03477e3955a,0
0b8eb812a8775,0
4c03cf4dcf6f8,0
9d89f603357da,0
e6bd7bd7d249d,0
58d58daf57e11,0
3753c4ea6e05d,0
c19842741a30a,0
a2568119063ce,0
b523f3fc9dc89,0
29ce52da04202,0
0b17ca50ed982,0
8cb8b94c9ec02,0
76d91916901fb,0
4f878f35da5cf,0
df9260a76c50d,0
538a783272c50,0
db36f14b927fb,0
48a906599d91d,0
d4ec9d6741430,0
a0a5543e05539,0
c39b643a3ac0d,0
c2ca3d2bb7855,0
0b4fae557ab3d,0
8f6aebd66e680,0
0ad52b6d49efa,0
79d37dc0214ea,0
854a75aba59a9,0
1269b5e74b845,0
c4dcc30d23666,0
a9d6691c1f652,0
132d5517efecb,0
28a1df20d425a,0
4947c9c44a543,0
76c7480c2f0ae,0
a5b9ba27fa0bd,0
fae5ae044e42f,0
778513e51174b,0
295a6cac10291,0
67eb282f07539,0
d7787fb8a3259,0
52b37ea7e0a88,0
0e2632ad7ca52,0
ca474e1bc98b1,0
570fc06181edd,0
aacafaa4253d2,0
f4df9fa250e3e,0
ebee0a8398ff5,0
3bb8f4c71acb8,0
96e7d1d679cc3,0
b4e9fe052e3a0,0
9d5796b2a4e54,0
f2426e7d92918,0
1aa57fa61eb3e,0
f33f156801d53,0
13aec9c5d7b21,0
26510df83e1bd,0
64b21836ff650,0
99605dea03bda,0
1a37a4b89e129,0
acfeae59e2f2f,0
05bc33166263e,0
e56f57821dce4,0
99d2705ba272d,0
36d4bb5cd7be4,0
8d3f8064fb773,0
0e85473409ac5,0
111e4c7884f59,0
0218a37cfdb3f,0
8b272bcf906ac,0
3b9417f74ba08,0
50d3fa392b808,0
d3e33b7051052,0
48f65a0ab082f,0
57fe55059f522,0
e459398720c48,0
842b5c1e374a7,0
2a124cb2d52d6,0
579b841932246,0
6f1ec5e4f3a75,0
1f0d92d171729,0
ddeee12833139,0
a88308e4b2684,0
d6291636b9940,0
af72075b92e5f,0
c25d8264a4333,0
cdb50aab2d6d5,0
088594a9e72c3,0
441475627c78d,0
222eacfdcc0b6,0
814486dabe07c,0
c30042852f2dc,0
700e324304000,0
c9c7118d96eb4,0
87e934516318b,0
70a865f203495,0
50a35c326befb,0
5f506b8810f99,0
9352e9db68307,0
f03ac3c67b3b8,0
a4a085a17ef44,0
b59ac8d7a5fa8,0
8169fab308805,0
23d77ec6568ef,0
4cf8be2b4a5d9,0
1117e1eedff2f,0
a757dd8763536,0
d91545a777619,0
28c40d91af1b6,0
95afb293190e6,0
a8a21050f5379,0
56142980f5d0f,0
4d00d1aa40533,0
ae3f073b00360,0
2b98a54829734,0
cbd634b731b8c,0
6ef3fb0145cc3,0
013994b78e8a7,0
35fdf32d253c7,0
5c3213c8ff90d,0
9e0a5f9c3fb44,0
d7b0c6cab9c3b,0
845ebb99ad4dd,0
64a69f98ff800,0
1bb320fa46da5,0
4c0c6ba1724b4,0
677d26130b0b0,0
570328d2a71d7,0
411eb142f647d,0
3c03b2ddc0d26,0
0b50ccb32862f,0
b42dfc667c4cf,0
8c1d19feba3a5,0
4ee7a712bdc79,0
76b702b92e112,0
5e86233f8b5d6,0
fcbad5fba3876,0
da3ed55ad6116,0
aa423fc6a1dc3,0
d713dbf427d2a,0
b0b354456de9d,0
5b9cbd51eff58,0
fa323d23f0bea,0
8b54e669cc8d0,0
f54696c92e272,0
b6166f238d505,0
3f6155c814cb3,0
ef2aa9240e8d5,0
aee04296cf07e,0
adfc7d059c92f,0
644c8c08f823a,0
4cb5cd0d9d1b5,0
7787eb4f18c8f,0
d5c369ddd45ff,0
3351ca238c324,0
0d4bf24fa685b,0
b4e1d96ba449f,0
d8b79f9b20afb,0
236403a87dcfd,0
26d7c2a519da3,0
802042e547a6b,0
632af1a1bc3cb,0
65aa81c3e01b3,0
3a1a1dae551ce,0
9f3c839c29658,0
1a8c418338714,0
13761b5b56687,0
28dab91f250b5,0
000e6abcac13a,0
b6e476c6049fb,0
fab5c424096f8,0
dd75104873c88,0
9d89358eccd08,0
cf1bb1f9b4658,0
7c5af87c910bc,0
f0f4ebed36de3,0
0a4dc6fb53496,0
bce6222f72a46,0
3d83e431d3c86,0
ac098c80d4eca,0
62b3d5dc28a72,0
d438002c49bbf,0
df30aee6f3691,0
7b65d6b4ac9a1,0
61375cdb8ed6c,0
ae3f31103c9ab,0
6f2e5bdea6b45,0
ee3ff8b1046c0,0
95983a2ed5f97,0
595ef175e6838,0
8e9f11c485c8a,0
a3be69ce3912c,0
0f40143828b0d,0
be27d1bd52156,0
02f33f8a7848f,0
380d62d8525e5,0
f46099c4bb131,0
aaf217ebf3e60,0
020270c078741,0
0913469361042,0
ffef069cd3251,0
3f544f6d726c9,0
190579e3b5a53,0
179b1c73c8752,0
268830b63569e,0
9f35285952098,0
200c3b61041f0,0
ff8e6d60f1b9d,0
40af85c7757d8,0
8fbb01448957c,0
501e46f153e4a,0
9c5c6b3cd5489,0
3ee9fa93648ca,0
87cb7f07d4cec,0
dc44d5b3bbd97,0
8a1fe5f1c9505,0
e3cb2d03cf33c,0
4f50397f3796e,0
c06d6575adaaa,0
22bc8790ee105,0
68c124522e040,0
bd002a11dfcbb,0
2141a85c62c13,0
8ceed10bea23c,0
feaf9ef2bc25c,0
ed0a0072ee667,0
f133ab175e411,0
c0c420c018a8a,0
5d877126c758d,0
6e31c8a089160,0
fcb58a2651c41,0
58fab6d6c2a18,0
b1f2b675feedb,0
32a19f0acaf1b,0
bb4505039786d,0
9e2b8d6405fc2,0
e73e2d581cd1f,0
114c5555333a6,0
1f179416965f0,0
10ec2653eed7c,0
e51d88cacccf0,0
67e99d252ac4a,0
fa2f6253f0c72,0
826ad23565fe3,0
cb49ec53c74f6,0
ba7801438c6fb,0
e4fe9116b22d8,0
b8ad06a286517,0
1f5f4647a4713,0
35cc1326e25d7,0
4d309d9ea3b6a,0
1952f11300a75,0
e1f0c5e16c469,0
6ff889a9d8e25,0
bacfd8c354a45,0
2b75131f50fcf,0
6324acf860f5d,0
84c146831e07e,0
7885e764e2f37,0
32a8822978d50,0
710cd4c51bbcd,0
8ca3de81e529d,0
d8e19343f8dda,0
1f2aade0bb9c1,0
6b1f0ac7fce4f,0
b8ef768dfc883,0
7815b9e987104,0
b94d9549b4830,0
b350bfcec68e7,0
e1377d6733609,0
37669116685f2,0
d1a06f67be227,0
be92c94313dd9,0
8123a5b92f0e8,0
4fbae218db618,0
32b96e7e0f6be,0
85915d8a3e4f9,0
08f560d85a0d3,0
41ba39a8fc08b,0
f1be35df191e3,0
6a0287e98a38d,0
60b069eac81d1,0
5593aa2030b1a,0
5ace2777355e2,0
1bf8de15b2e8b,0
ab9d5494e229b,0
c238992a37fa2,0
9ed9170e1c86e,0
c82daa942b244,0
2480bbcffb6e0,0
7f0b3feeae455,0
26d4c364db779,0
f2da96960e7dd,0
b1efa0df7556b,0
9986a2afc302f,0
ab6e5a02ee5e7,0
329a87a7cf2ae,0
8dba3c881405e,0
14454529a4166,0
77f8174535383,0
4329db95ea993,0
a32a3dc65d76d,0
97b038a84543e,0
83bf0f6367d6d,0
9326a14108d5c,0
da4ceafd3d744,0
183687c861d1d,0
209d180fb652f,0
6492b2aec21bd,0
bf8ec6d3b8370,0
14b4071b6d11b,0
3f004a093a087,0
2425fc4c0aa5b,0
dd8786d462925,0
98685d31cf517,0
af906c8b7db25,0
5756ee54404b8,0
162460498765d,0
24d1576b59f61,0
1510d4c120c40,0
f8a637a8ea995,0
978979f3ec77d,0
5ce8ff597c2e5,0
6309cf8d32306,0
7ab516db77574,0
5d5ece48162ce,0
fb2eb623901ab,0
2279feb4a812c,0
27bf84c687555,0
bf4022c909987,0
a6f4245eb1eb6,0
25b077f0a322b,0
026564e5c23ac,0
51e7ec5e6a2cc,0
a28b23e272a40,0
8299431e34048,0
aa2e4a7d9c609,0
0b4c2d9b169c5,0
9e43dee220bc5,0
615425f0781c9,0
e54a9f86c5f45,0
114933edf75e0,0
d7f0835481ba8,0
86680ef952acc,0
44f7dadc481b7,0
6d8a5b6de3902,0
a5647e2607525,0
c85c60300b8d6,0
e1abac92f4e73,0
3c3a41400cd85,0
e0d7ebfbbd964,0
6818f76db0604,0
6242064e06ff8,0
fa64428c6aa6b,0
a088813bface0,0
01849d0bdf9f8,0
5e0e8a920d77e,0
94f1c7a3ed099,0
ff956244106cc,0
fcf3c878cf584,0
8da9a89a48c5c,0
ccdd7e7a240be,0
be1a4f0d212b4,0
fd77679f11095,0
4e84a5335a2fb,0
ffd5804840cf3,0
12e44d95251cc,0
8cbeeac04e57a,0
38afa3682ffce,0
99d71adac78cb,0
87cd11f22a1b9,0
c2c84aa48001d,0
e6631040b2f9f,0
1306fca2cad42,0
668d3fd913de4,0
749034bd6c966,0
21c8aeb3f057c,0
34b9f2f59ca3c,0
0f6d117a5e1de,0
e2f5b244c7296,0
6f2f692b3a573,0
c01b319ca7871,0
9541ff05570dd,0
b3e624f43fe2f,0
d31d2ba04bfe7,0
2520ba64b4bb1,0
1ce4369bf8aca,0
ea427524fc9b8,0
8cf9fff76984b,0
f7952fc50afce,0
f9582176ee88c,0
5c590c4c10a57,0
cb4e98452b568,0
b22c584306363,0
7c26a34edaaaa,0
fb24041ac8619,0
1274ccbb74ae6,0
f2eb4187ebcd3,0
fb4111bb07cea,0
2ec35ea72979a,0
34c3704153fe1,0
15e13812499ac,0
ec4d4d4ace319,0
a1968fac4fbd2,0
f7f5c559847bf,0
9751263bbfec9,0
a6155d99ba6c6,0
54477ad820331,0
5ebae048ade62,0
dde847fcb8c5a,0
483fecea8da8e,0
1980904f21f41,0
bcd0273132820,0
6448589791ee3,0
48c887359f0ab,0
916b1196f90ea,0
f6ceea60c23b1,0
4aa2a04230b68,0
548824382eefd,0
e0f3f3183f87c,0
27bec8d3afc3a,0
d93ed3ba27e87,0
def00a1e5e4c8,0
73a2c66d3c87c,0
2caacc81e2c39,0
36960ae92646e,0
bac0dd1b7d406,0
9ce8d02f65309,0
a6cb118329e0c,0
859ae1fa99d65,0
5e88ccc2e4f43,0
51c9cadeeae35,0
c9d356ee63eec,0
c5e2f02b9946d,0
645ae7758ac9d,0
a2c30d07c40c6,0
41dcaab926088,0
80daf1e45b7e1,0
1b13589760846,0
c4514514e2592,0
9ac464618276a,0
de69fcad3e45d,0
56e62ecf84fb4,0
c321ae38ccafd,0
7b2ef4d35e5a5,0
694f08d11188f,0
fc16d84facf75,0
68fefdb23b1cf,0
4d4b0f71a17be,0
38b41f05eecbf,0
c791397b5a27e,0
47f50a47411c3,0
99d002bb96aba,0
ed89aec309892,0
2d54dd3a05c41,0
8f8b5246fbff2,0
0fe5cf1b2ae30,0
5466022edb628,0
99a32454108d6,0
2d18c07df609f,0
36589d7a2d947,0
038164537fe84,0
f8767d72001c7,0
83980197522fb,0
6584d571a8650,0
2d4fda758506c,0
109dca59ebaab,0
f384c20f7b5b3,0
ecb4b1d830bcb,0
238b1834c0082,0
1dffcc40f1b6d,0
e37d69f5c5c98,0
5e0c19cc03cd1,0
f00c210f87dc0,0
23c43baa112c2,0
11ed980b3d8c3,0
98ddf455baf9c,0
fa1dcff45902a,0
e2f3e628015dd,0
94ea106b085f0,0
24c64063e9c90,0
9bdb8a94c1e26,0
b4c639d7fd5c9,0
b36e449fcccb5,0
bf1d67ac4a8f1,0
6286dcbb32431,0
923679b4802eb,0
6472ff57f6702,0
a7c24430ef8e6,0
29140c7259656,0
13e30dd84507e,0
0579ae75355e2,0
be074d58b2561,0
a7591f7fc43cf,0
feade4115935b,0
cb11f85116d7c,0
7258027a67768,0
7f68517bae3ff,0
9b8221e640324,0
b6a2d280f1393,0
311074efa1971,0
e491fece071b4,0
e8c77d56b2999,0
024bf84524b56,0
fa9c7d315a9ca,0
c6f31147afe91,0
216367c3cd981,0
7c9efe1a78b52,0
21dbb0180583e,0
fbd8d23627a7d,0
7617901f22a5e,0
c843d87129ff3,0
28d9d70fda888,0
457231cd7c616,0
5a7587a2518f0,0
22e0c6c0e2559,0
7bf632f35cf52,0
5ca4ab92ccbe9,0
fb65461af3596,0
c211faa089fa8,0
976814cc5f846,0
d774791507fe0,0
efcce6e7da0fc,0
85397666efaf8,0
bb1c8479e9a07,0
14a0005cd5bce,0
6d94b8a9b758f,0
7e668e7816144,0
6e0a1adc7bd05,0
023c0e93b27bf,0
1d0a92ea46bf3,0
f1e059664ff1d,0
ea5c3e942e277,0
4c050064d37bd,0
8f13ee137d81d,0
844faafa4c012,0
9a73a9a6d83ed,0
f081a5dfb9cd7,0
ee6fabf40decb,0
d4e328090f58e,0
3f806dac26ba5,0
51f346843dbd3,0
23474068755e7,0
96aeb1137383c,0
7a63234ce8b9d,0
ce41c292b4475,0
3abf05039780b,0
2f1d0c8bddb3f,0
bb3e68c2f68a7,0
cc947819a47dc,0
4fcc7896e867c,0
6a22ae5208ace,0
35f3d930eba7e,0
c75dbc4d92695,0
a154819947f51,0
4a4daa7f1bff0,0
3798539048180,0
4b75959dac878,0
77c3be6c072f3,0
4ea5d84cf6a3b,0
c817865794d01,0
f43e960232770,0
46f6e5d28f175,0
fe702e9369c3e,0
2f878646909b0,0
20e547e472908,0
0f84841c78fc0,0
2430efc657e51,0
2149791a121cd,0
d1089c740a922,0
7ac7a848c0812,0
12d407579bea3,0
962a0d34dac8f,0
bf581676ca84b,0
1f8f8d0037079,0
67b4a02d3bf70,0
33148a4d98a34,0
5b9917b137018,0
312f5a37aa5be,0
1e790e1e4cb34,0
1922bfdfc392e,0
3bb613fba97fb,0
b3bfcbbfee6b5,0
35a4109a99de1,0
0f50e670a7715,0
905abb9bea275,0
aaea03975a80a,0
aadb7d0f5af26,0
788d6221f20fb,0
655e6bddc1871,0
45d0234251639,0
5e9e5272de937,0
2e7bb367877cc,0
339746de4324b,0
67ab9316ef3c9,0
75e04a061a6ac,0
d3bd45b70950a,0
c772e2e4f7100,0
f1d80041d6e14,0
26d09da14167a,0
67880169914df,0
9b9cb356d4c28,0
c4e1ab55a6fbc,0
58b29be3f3e83,0
57a55cf44575f,0
821df9f7f8450,0
b32fe64621874,0
c0e7c34f32d34,0
c69cd368418e8,0
0857cbae83e4a,0
04f78429d8482,0
72faf59c90771,0
e11ff86f3fa97,0
dda8d80a71c16,0
2e016aaadeb93,0
035280da9dd6a,0
3afca0a81b308,0
52562859b5818,0
8e2887e41c7c8,0
58bdc79c95300,0
31947fa70311c,0
5c31796f390a8,0
409c1de391606,0
6c6c8e16e3a6f,0
ba32b03a63fc9,0
8ee9b7e4399cc,0
aaad3cd13b0b1,0
f38cc01676866,0
567262dc277c0,0
095d68be477ba,0
8507bbf50fb26,0
2d22a18047f49,0
9852698434d66,0
a44d5da6292fc,0
2d4ff632b2671,0
56511ba4e1d6f,0
cf40fed01a946,0
3e8ef1891420a,0
8e1061dc1497d,0
d17dba7fe75f5,0
6967ee1ca3702,0
e79b73174aca1,0
14ce3e3e38ba0,0
b7485ecdace98,0
0c78b6fa85a82,0
535cf224448cc,0
c7c538e0cb1d5,0
2d7bb3c832a5f,0
42015303afa7e,0
a7a1b4f9008da,0
e4323e3ef5ee1,0
5d4b3f393ca2e,0
fa365d9eea2e7,0
e82dff0745aa4,0
b178805b65051,0
9f3a640655595,0
70cb5d6f1b9b4,0
6fc3b32502aa9,0
79025b4002943,0
b853d008ba44b,0
a79eb48c38600,0
815bd919948ed,0
45c8e09d052b9,0
1e7ae95b836fa,0
d5087837e5f33,0
35300af8b7107,0
3a97a31025c55,0
36fdfd19969d8,0
48fa4184988f6,0
ed62fdbcb38f4,0
96631554c7869,0
fa1dff181c674,0
4a8b1570d129a,0
35e7cf20d43d0,0
eb4a5c7b3ea8e,0
1c553cf8a768d,0
befe151d0bb33,0
5c583709ddeaf,0
9e380c8526c0c,0
e53477a3432a1,0
0bbf070b56045,0
ce29e0a3d75e7,0
8617e8d48face,0
f9bca764351f5,0
58ea1d23d410b,0
695887fd96185,0
b3d7f0f3c5f22,0
f6bf7fadcfc35,0
73ed2045d8948,0
90a14301cbdf2,0
4d32d2d0a1ed5,0
e9202362c6b0b,0
43845639b16b1,0
b5de0cfe6a9b5,0
c191687d7d4da,0
12cb2ab8d7e49,0
1d3697e7954a9,0
8206695313a95,0
f1dfe0c1ea050,0
348f82a9da59f,0
300cf56b87786,0
883ea8b3b3365,0
bb3f61e37fa15,0
afa180ca446b6,0
dc768324026ed,0
869ce6312918f,0
5de21a4767160,0
8645b7a74d48d,0
ac7e7304f66dd,0
93a1ed05f4115,0
998ffcc1b78d0,0
fda4ee757bd4d,0
